Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
60.0,-13.63,-83522.0,479.0
60.0,-13.63,-80483.0,479.0
60.0,-13.63,-83476.0,479.0
60.0,-13.63,-86543.0,479.0
60.0,-13.63,-87174.0,479.0
60.0,-13.63,-85407.0,478.0
60.0,-13.63,-84000.0,481.0
60.0,-12.81,-73169.0,478.0
60.0,-13.44,-58124.0,478.0
60.0,-13.44,-72875.0,478.0
60.0,-13.44,-76508.0,477.0
60.0,-13.44,-70675.0,478.0
60.0,-13.44,-68244.0,478.0
60.0,-13.44,-63887.0,478.0
60.0,-13.44,-63744.0,478.0
60.0,-13.44,-66195.0,478.0
60.0,-13.44,-67182.0,478.0
60.0,-13.44,-73145.0,479.0
60.0,-13.44,-72832.0,478.0
60.0,-13.44,-67259.0,478.0
60.0,-13.44,-62230.0,478.0
60.0,-13.44,-61677.0,478.0
60.0,-13.44,-58586.0,479.0
60.0,-13.44,-58857.0,479.0
50.0,-26.56,-463360.0,434.0
50.0,-26.56,-461723.0,435.0
50.0,-26.56,-453880.0,434.0
50.0,-26.56,-451515.0,434.0
50.0,-26.56,-448038.0,434.0
50.0,-26.56,-447393.0,434.0
50.0,-26.56,-442130.0,434.0
50.0,-26.56,-442337.0,434.0
50.0,-26.56,-441540.0,434.0
50.0,-26.56,-437327.0,434.0
50.0,-26.56,-433948.0,434.0
50.0,-26.56,-432927.0,434.0
50.0,-26.56,-433390.0,434.0
50.0,-26.56,-436201.0,435.0
50.0,-26.56,-434366.0,433.0
50.0,-26.56,-435905.0,434.0
50.0,-26.56,-433490.0,434.0
50.0,-26.56,-430425.0,434.0
50.0,-26.56,-426346.0,434.0
50.0,-26.56,-424105.0,434.0
50.0,-26.56,-422736.0,434.0
50.0,-26.56,-420765.0,434.0
50.0,-26.56,-420222.0,435.0
50.0,-26.56,-417185.0,434.0
50.0,-26.69,-419418.0,434.0
50.0,-26.87,-420611.0,435.0
50.0,-27.06,-419118.0,434.0
50.0,-27.19,-421685.0,434.0
50.0,-27.25,-420186.0,434.0
50.0,-27.37,-420873.0,434.0
50.0,-27.44,-420796.0,434.0
50.0,-27.5,-422839.0,434.0
50.0,-27.56,-425076.0,434.0
50.0,-27.62,-422717.0,434.0
50.0,-27.69,-423402.0,434.0
50.0,-27.69,-423663.0,434.0
50.0,-27.69,-420390.0,434.0
50.0,-27.69,-419861.0,434.0
50.0,-27.69,-419990.0,434.0
50.0,-27.69,-420871.0,434.0
50.0,-27.69,-416774.0,434.0
50.0,-27.69,-417539.0,434.0
50.0,-27.69,-413340.0,434.0
50.0,-27.69,-414753.0,434.0
50.0,-27.69,-418276.0,433.0
50.0,-27.69,-414309.0,434.0
50.0,-27.69,-414170.0,434.0
50.0,-27.69,-418179.0,433.0
50.0,-27.69,-413310.0,434.0
50.0,-27.69,-404627.0,435.0
40.0,-42.88,-945656.0,386.0
40.0,-42.88,-939943.0,385.0
40.0,-42.88,-939106.0,385.0
40.0,-42.88,-939665.0,385.0
40.0,-42.88,-941522.0,385.0
40.0,-42.88,-936617.0,385.0
40.0,-42.88,-938206.0,385.0
40.0,-42.88,-935287.0,386.0
40.0,-42.88,-933808.0,384.0
40.0,-42.88,-931263.0,385.0
40.0,-42.88,-933552.0,385.0
40.0,-42.88,-931485.0,385.0
40.0,-42.88,-926498.0,386.0
40.0,-42.88,-925747.0,385.0
40.0,-42.88,-922538.0,385.0
40.0,-42.88,-922891.0,385.0
40.0,-42.88,-924570.0,385.0
40.0,-42.88,-923859.0,385.0
40.0,-42.88,-924398.0,386.0
40.0,-42.88,-919571.0,384.0
40.0,-42.88,-914952.0,385.0
40.0,-42.88,-916573.0,385.0
40.0,-42.88,-915296.0,385.0
40.0,-42.88,-912599.0,385.0
40.0,-42.88,-913136.0,386.0
40.0,-42.88,-910065.0,385.0
40.0,-42.88,-906938.0,385.0
40.0,-42.88,-909735.0,385.0
40.0,-42.88,-910562.0,385.0
40.0,-42.88,-906189.0,385.0
40.0,-42.88,-904612.0,386.0
40.0,-42.88,-910327.0,385.0
40.0,-42.88,-907508.0,385.0
40.0,-42.88,-905897.0,385.0
40.0,-42.88,-906646.0,385.0
40.0,-42.88,-905401.0,385.0
40.0,-42.88,-902794.0,385.0
40.0,-42.88,-903327.0,385.0
40.0,-42.88,-901498.0,385.0
40.0,-42.88,-901749.0,385.0
40.0,-42.88,-898310.0,385.0
40.0,-42.88,-897691.0,385.0
40.0,-42.88,-899244.0,385.0
40.0,-42.88,-899277.0,385.0
40.0,-42.88,-893382.0,386.0
40.0,-42.88,-891799.0,385.0
40.0,-42.88,-895184.0,385.0
40.0,-42.88,-895061.0,385.0
40.0,-42.88,-892924.0,385.0
40.0,-42.88,-893657.0,385.0
30.0,-57.44,-1505124.0,338.0
30.0,-57.44,-1502917.0,338.0
30.0,-57.44,-1501876.0,337.0
30.0,-57.44,-1500245.0,337.0
30.0,-57.44,-1500868.0,337.0
30.0,-57.44,-1501849.0,337.0
30.0,-57.44,-1500068.0,338.0
30.0,-57.44,-1502889.0,337.0
30.0,-57.44,-1502244.0,338.0
30.0,-57.44,-1504253.0,337.0
30.0,-57.44,-1505262.0,338.0
30.0,-57.44,-1504597.0,337.0
30.0,-57.44,-1503396.0,338.0
30.0,-57.44,-1504157.0,337.0
30.0,-57.44,-1498612.0,337.0
30.0,-57.44,-1499447.0,338.0
30.0,-57.44,-1503794.0,338.0
30.0,-57.44,-1502545.0,338.0
30.0,-57.44,-1500800.0,337.0
30.0,-57.44,-1499653.0,337.0
30.0,-57.44,-1503062.0,338.0
30.0,-57.44,-1501643.0,338.0
30.0,-57.44,-1501486.0,337.0
30.0,-57.44,-1502661.0,337.0
30.0,-57.44,-1503180.0,338.0
30.0,-57.44,-1502583.0,337.0
30.0,-57.44,-1500140.0,337.0
30.0,-57.44,-1498037.0,337.0
30.0,-57.44,-1496282.0,337.0
30.0,-57.44,-1497223.0,337.0
30.0,-57.44,-1496772.0,338.0
30.0,-57.44,-1496359.0,338.0
30.0,-57.44,-1496984.0,338.0
30.0,-57.44,-1492051.0,337.0
30.0,-57.44,-1493178.0,338.0
30.0,-57.44,-1496293.0,338.0
30.0,-57.44,-1495822.0,338.0
30.0,-57.44,-1493367.0,337.0
30.0,-57.44,-1495490.0,337.0
30.0,-57.44,-1489257.0,338.0
30.0,-57.44,-1483794.0,338.0
30.0,-57.44,-1482731.0,337.0
30.0,-57.44,-1478770.0,337.0
30.0,-57.44,-1480201.0,337.0
30.0,-57.44,-1482546.0,337.0
30.0,-57.44,-1481653.0,338.0
30.0,-57.44,-1478704.0,338.0
30.0,-57.44,-1474675.0,338.0
30.0,-57.44,-1469148.0,337.0
30.0,-57.44,-1469457.0,337.0
20.0,-71.25,-2239094.0,292.0
20.0,-71.25,-2238663.0,292.0
20.0,-71.25,-2245024.0,291.0
20.0,-71.25,-2249665.0,292.0
20.0,-71.25,-2251956.0,292.0
20.0,-71.25,-2252835.0,292.0
20.0,-71.25,-2248360.0,291.0
20.0,-71.25,-2247657.0,292.0
20.0,-71.25,-2246888.0,292.0
20.0,-71.25,-2242861.0,292.0
20.0,-71.25,-2243940.0,292.0
20.0,-71.25,-2248571.0,292.0
20.0,-71.25,-2252978.0,292.0
20.0,-71.25,-2244695.0,292.0
20.0,-71.25,-2245278.0,291.0
20.0,-71.25,-2244497.0,292.0
20.0,-71.25,-2248590.0,292.0
20.0,-71.25,-2251073.0,292.0
20.0,-71.25,-2252680.0,291.0
20.0,-71.25,-2250067.0,292.0
20.0,-71.25,-2253398.0,291.0
20.0,-71.25,-2253075.0,292.0
20.0,-71.25,-2252628.0,292.0
20.0,-71.25,-2251781.0,291.0
20.0,-71.25,-2253410.0,292.0
20.0,-71.25,-2256275.0,291.0
20.0,-71.25,-2255566.0,292.0
20.0,-71.25,-2257667.0,292.0
20.0,-71.25,-2255614.0,292.0
20.0,-71.25,-2254271.0,292.0
20.0,-71.25,-2254038.0,292.0
20.0,-71.25,-2252165.0,292.0
20.0,-71.25,-2255212.0,292.0
20.0,-71.25,-2253875.0,292.0
20.0,-71.25,-2251238.0,291.0
20.0,-71.25,-2251365.0,292.0
20.0,-71.25,-2250270.0,292.0
20.0,-71.25,-2241625.0,292.0
20.0,-71.25,-2241260.0,292.0
20.0,-71.25,-2248233.0,291.0
20.0,-71.25,-2251042.0,292.0
20.0,-71.25,-2249145.0,292.0
20.0,-71.25,-2248162.0,291.0
20.0,-71.25,-2249461.0,292.0
20.0,-71.25,-2252718.0,292.0
20.0,-71.25,-2258629.0,292.0
20.0,-71.25,-2257018.0,292.0
20.0,-71.25,-2249943.0,291.0
20.0,-71.25,-2247572.0,292.0
20.0,-71.25,-2239997.0,292.0
10.0,-84.44,-3460406.0,246.0
10.0,-84.44,-3472961.0,245.0
10.0,-84.44,-3477200.0,246.0
10.0,-84.44,-3479553.0,246.0
10.0,-84.44,-3493790.0,245.0
10.0,-84.44,-3496959.0,246.0
10.0,-84.44,-3496686.0,246.0
10.0,-84.44,-3497291.0,246.0
10.0,-84.44,-3498766.0,246.0
10.0,-84.44,-3502861.0,246.0
10.0,-84.44,-3503228.0,246.0
10.0,-84.44,-3503249.0,245.0
10.0,-84.44,-3509358.0,246.0
10.0,-84.44,-3512293.0,246.0
10.0,-84.44,-3516582.0,250.0
10.0,-83.31,-3515559.0,250.0
10.0,-83.31,-3423196.0,249.0
10.0,-83.31,-3398707.0,249.0
10.0,-83.31,-3398354.0,249.0
10.0,-83.31,-3401763.0,250.0
10.0,-83.31,-3402152.0,250.0
10.0,-83.31,-3399929.0,250.0
10.0,-83.31,-3399910.0,250.0
10.0,-83.31,-3394945.0,249.0
10.0,-83.31,-3394666.0,249.0
10.0,-83.31,-3403223.0,249.0
10.0,-83.31,-3402438.0,250.0
10.0,-83.31,-3400659.0,249.0
10.0,-83.31,-3400600.0,250.0
10.0,-83.31,-3406981.0,249.0
10.0,-83.31,-3403228.0,250.0
10.0,-83.31,-3401145.0,250.0
10.0,-83.31,-3400684.0,250.0
10.0,-83.31,-3399831.0,250.0
10.0,-83.31,-3402320.0,250.0
10.0,-83.31,-3402879.0,251.0
10.0,-83.31,-3402838.0,250.0
10.0,-83.31,-3406577.0,250.0
10.0,-83.31,-3399884.0,250.0
10.0,-83.31,-3397891.0,250.0
10.0,-83.31,-3400304.0,250.0
10.0,-83.31,-3401125.0,250.0
10.0,-83.31,-3398852.0,250.0
10.0,-83.31,-3394115.0,250.0
10.0,-83.31,-3393150.0,250.0
10.0,-83.31,-3390663.0,250.0
10.0,-83.31,-3390506.0,251.0
10.0,-83.31,-3392535.0,250.0
10.0,-83.31,-3394176.0,250.0
10.0,-83.31,-3396001.0,250.0
20.0,-71.94,-2369214.0,289.0
20.0,-71.94,-2364321.0,288.0
20.0,-71.94,-2363842.0,289.0
20.0,-71.94,-2361173.0,288.0
20.0,-71.94,-2358628.0,288.0
20.0,-71.94,-2353241.0,289.0
20.0,-71.94,-2354718.0,289.0
20.0,-71.94,-2354115.0,288.0
20.0,-71.94,-2353282.0,290.0
20.0,-71.94,-2352555.0,288.0
20.0,-71.94,-2354634.0,289.0
20.0,-71.94,-2350841.0,289.0
20.0,-71.94,-2350222.0,289.0
20.0,-71.94,-2351693.0,289.0
20.0,-71.94,-2346908.0,289.0
20.0,-71.94,-2342517.0,289.0
20.0,-71.81,-2335340.0,289.0
20.0,-71.81,-2332721.0,289.0
20.0,-71.81,-2332588.0,289.0
20.0,-71.81,-2334179.0,289.0
20.0,-71.81,-2330756.0,289.0
20.0,-71.81,-2334165.0,289.0
20.0,-71.81,-2337344.0,289.0
20.0,-71.81,-2338439.0,290.0
20.0,-71.81,-2337110.0,289.0
20.0,-71.81,-2336057.0,289.0
20.0,-71.81,-2337384.0,289.0
20.0,-71.81,-2338851.0,289.0
20.0,-71.81,-2340636.0,289.0
20.0,-71.81,-2336285.0,288.0
20.0,-71.81,-2333858.0,289.0
20.0,-71.81,-2332231.0,289.0
20.0,-71.81,-2333956.0,289.0
20.0,-71.81,-2335977.0,289.0
20.0,-71.81,-2337798.0,288.0
20.0,-71.81,-2347523.0,289.0
20.0,-71.81,-2348382.0,289.0
20.0,-71.81,-2342771.0,289.0
20.0,-71.81,-2343536.0,289.0
20.0,-71.81,-2344645.0,289.0
20.0,-71.81,-2340608.0,289.0
20.0,-71.81,-2339687.0,289.0
20.0,-71.81,-2338632.0,290.0
20.0,-71.81,-2341827.0,289.0
20.0,-71.81,-2341434.0,288.0
20.0,-71.81,-2342513.0,289.0
20.0,-71.81,-2337266.0,289.0
20.0,-71.81,-2332847.0,289.0
20.0,-71.81,-2333766.0,289.0
20.0,-71.81,-2337463.0,289.0
30.0,-58.25,-1552430.0,334.0
30.0,-58.25,-1549397.0,335.0
30.0,-58.25,-1556126.0,334.0
30.0,-58.25,-1554883.0,335.0
30.0,-58.25,-1555840.0,335.0
30.0,-58.25,-1560059.0,335.0
30.0,-58.25,-1555212.0,335.0
30.0,-58.25,-1548047.0,335.0
30.0,-58.25,-1549004.0,335.0
30.0,-58.25,-1552319.0,335.0
30.0,-58.25,-1551594.0,335.0
30.0,-58.25,-1559891.0,335.0
30.0,-58.25,-1560842.0,335.0
30.0,-58.25,-1556861.0,334.0
30.0,-58.25,-1556080.0,335.0
30.0,-58.25,-1549471.0,335.0
30.0,-58.25,-1545872.0,335.0
30.0,-58.25,-1552293.0,335.0
30.0,-58.25,-1548904.0,335.0
30.0,-58.25,-1544381.0,335.0
30.0,-58.25,-1550204.0,335.0
30.0,-58.25,-1550761.0,335.0
30.0,-58.25,-1552160.0,335.0
30.0,-58.25,-1551139.0,335.0
30.0,-58.25,-1548224.0,335.0
30.0,-58.25,-1541669.0,335.0
30.0,-58.25,-1538642.0,334.0
30.0,-58.25,-1538021.0,335.0
30.0,-58.25,-1541508.0,335.0
30.0,-58.25,-1544125.0,335.0
30.0,-58.25,-1546144.0,335.0
30.0,-58.25,-1542315.0,335.0
30.0,-58.25,-1552360.0,333.0
30.0,-58.25,-1548489.0,335.0
30.0,-58.25,-1545816.0,335.0
30.0,-58.25,-1549953.0,335.0
30.0,-58.25,-1546232.0,335.0
30.0,-58.25,-1542623.0,335.0
30.0,-58.25,-1541032.0,335.0
30.0,-58.25,-1536453.0,334.0
30.0,-58.25,-1534954.0,334.0
30.0,-58.25,-1533633.0,335.0
30.0,-58.25,-1533142.0,335.0
30.0,-58.25,-1529743.0,335.0
30.0,-58.25,-1531668.0,334.0
30.0,-58.25,-1529631.0,334.0
30.0,-58.25,-1529004.0,335.0
30.0,-58.25,-1533999.0,335.0
30.0,-58.25,-1538828.0,335.0
30.0,-58.25,-1541559.0,335.0
40.0,-43.88,-937830.0,382.0
40.0,-43.88,-938289.0,382.0
40.0,-43.88,-937764.0,381.0
40.0,-43.88,-937563.0,382.0
40.0,-43.88,-932586.0,382.0
40.0,-43.88,-932065.0,382.0
40.0,-43.88,-936520.0,381.0
40.0,-43.88,-937069.0,381.0
40.0,-43.88,-934302.0,383.0
40.0,-43.88,-936117.0,382.0
40.0,-43.88,-935518.0,382.0
40.0,-43.88,-936919.0,382.0
40.0,-43.88,-936810.0,382.0
40.0,-43.88,-938861.0,382.0
40.0,-43.88,-938454.0,382.0
40.0,-43.88,-935621.0,381.0
40.0,-43.88,-937992.0,382.0
40.0,-43.88,-940199.0,382.0
40.0,-43.88,-938642.0,382.0
40.0,-43.88,-935995.0,382.0
40.0,-43.88,-941170.0,381.0
40.0,-43.88,-944327.0,382.0
40.0,-43.88,-942410.0,382.0
40.0,-43.88,-938593.0,382.0
40.0,-43.88,-936924.0,382.0
40.0,-43.88,-939139.0,382.0
40.0,-43.88,-937594.0,382.0
40.0,-43.88,-935645.0,382.0
40.0,-43.88,-935746.0,382.0
40.0,-43.88,-937513.0,382.0
40.0,-43.88,-934886.0,382.0
40.0,-43.88,-933665.0,382.0
40.0,-43.88,-938308.0,382.0
40.0,-43.88,-935507.0,382.0
40.0,-43.88,-938814.0,382.0
40.0,-43.88,-941279.0,383.0
40.0,-43.75,-932710.0,382.0
40.0,-43.75,-929191.0,381.0
40.0,-43.75,-929848.0,382.0
40.0,-43.75,-928417.0,382.0
40.0,-43.75,-927496.0,382.0
40.0,-43.75,-928893.0,382.0
40.0,-43.75,-929282.0,383.0
40.0,-43.75,-931867.0,382.0
40.0,-43.75,-929940.0,382.0
40.0,-43.75,-930295.0,382.0
40.0,-43.75,-928490.0,382.0
40.0,-43.75,-924167.0,383.0
40.0,-43.75,-921392.0,383.0
40.0,-43.75,-927649.0,383.0
50.0,-29.87,-429520.0,428.0
50.0,-29.94,-431421.0,428.0
50.0,-29.94,-434464.0,428.0
50.0,-30.0,-437493.0,428.0
50.0,-30.06,-438404.0,428.0
50.0,-30.06,-442803.0,428.0
50.0,-30.06,-435930.0,428.0
50.0,-30.06,-432921.0,428.0
50.0,-30.06,-430818.0,428.0
50.0,-30.06,-430299.0,428.0
50.0,-30.06,-429908.0,428.0
50.0,-30.06,-427791.0,428.0
50.0,-30.06,-428902.0,428.0
50.0,-30.06,-430531.0,428.0
50.0,-30.06,-432032.0,428.0
50.0,-30.06,-429835.0,428.0
50.0,-30.06,-421268.0,428.0
50.0,-30.06,-422831.0,428.0
50.0,-30.06,-423128.0,428.0
50.0,-30.06,-424363.0,428.0
50.0,-30.06,-421360.0,428.0
50.0,-30.06,-422869.0,428.0
50.0,-30.06,-420930.0,428.0
50.0,-30.06,-423193.0,428.0
50.0,-30.06,-425488.0,428.0
50.0,-30.06,-428695.0,428.0
50.0,-30.06,-427922.0,428.0
50.0,-30.06,-426857.0,427.0
50.0,-30.06,-424540.0,428.0
50.0,-30.06,-432551.0,428.0
50.0,-30.06,-430178.0,428.0
50.0,-30.06,-425629.0,428.0
50.0,-30.06,-422534.0,428.0
50.0,-30.06,-420423.0,428.0
50.0,-30.06,-419452.0,428.0
50.0,-30.06,-419173.0,428.0
50.0,-30.06,-419210.0,428.0
50.0,-30.06,-420281.0,428.0
50.0,-30.06,-427938.0,428.0
50.0,-30.06,-427995.0,428.0
50.0,-30.06,-429886.0,428.0
50.0,-30.06,-423757.0,428.0
50.0,-30.06,-427110.0,428.0
50.0,-30.06,-422541.0,428.0
50.0,-30.06,-418384.0,428.0
50.0,-30.06,-420199.0,428.0
50.0,-30.06,-420356.0,429.0
50.0,-30.06,-419727.0,428.0
50.0,-30.06,-415968.0,428.0
50.0,-30.06,-413549.0,429.0
60.0,-15.88,82864.0,473.0
60.0,-15.88,89923.0,473.0
60.0,-15.94,95012.0,473.0
60.0,-16.0,100283.0,473.0
60.0,-16.0,99396.0,473.0
60.0,-16.0,98107.0,473.0
60.0,-16.0,95512.0,473.0
60.0,-16.0,96507.0,473.0
60.0,-16.0,95592.0,473.0
60.0,-16.0,95247.0,473.0
60.0,-16.0,96330.0,473.0
60.0,-16.0,97899.0,473.0
60.0,-16.0,97820.0,473.0
60.0,-16.0,97243.0,473.0
60.0,-16.0,96070.0,473.0
60.0,-16.0,94791.0,473.0
60.0,-16.0,95984.0,472.0
60.0,-16.0,96177.0,473.0
60.0,-16.0,96930.0,473.0
60.0,-16.0,94537.0,473.0
60.0,-16.0,97280.0,473.0
60.0,-16.0,100265.0,473.0
60.0,-16.0,100616.0,473.0
60.0,-16.0,99431.0,473.0
60.0,-16.0,100404.0,473.0
60.0,-16.0,97681.0,473.0
60.0,-16.0,95940.0,473.0
60.0,-16.0,95541.0,473.0
60.0,-16.0,105444.0,473.0
60.0,-16.0,105569.0,473.0
60.0,-16.0,101388.0,473.0
60.0,-16.0,99817.0,473.0
60.0,-16.0,95924.0,473.0
60.0,-16.0,99219.0,472.0
60.0,-16.0,102652.0,474.0
60.0,-16.0,102369.0,473.0
60.0,-16.0,102460.0,473.0
60.0,-16.0,101743.0,474.0
60.0,-16.0,102268.0,473.0
60.0,-16.0,101973.0,473.0
60.0,-16.0,98598.0,473.0
60.0,-16.0,95267.0,473.0
60.0,-16.0,95752.0,473.0
60.0,-16.0,100757.0,473.0
60.0,-16.0,102026.0,473.0
60.0,-16.0,99025.0,473.0
60.0,-16.0,98362.0,473.0
60.0,-16.0,99383.0,473.0
60.0,-16.0,94160.0,473.0
60.0,-16.0,95725.0,474.0
70.0,-2.63,466236.0,516.0
70.0,-2.63,467317.0,516.0
70.0,-2.69,470252.0,516.0
70.0,-2.69,472587.0,516.0
70.0,-2.75,470156.0,515.0
70.0,-2.75,471577.0,515.0
70.0,-2.75,471356.0,516.0
70.0,-2.75,471039.0,516.0
70.0,-2.75,470476.0,515.0
70.0,-2.75,471163.0,516.0
70.0,-2.75,474416.0,515.0
70.0,-2.75,470701.0,516.0
70.0,-2.75,470480.0,515.0
70.0,-2.75,470133.0,516.0
70.0,-2.75,470982.0,516.0
70.0,-2.75,469261.0,516.0
70.0,-2.75,471064.0,515.0
70.0,-2.75,465563.0,516.0
70.0,-2.75,462012.0,516.0
70.0,-2.75,468253.0,516.0
70.0,-2.75,473956.0,515.0
70.0,-2.75,472951.0,516.0
70.0,-2.75,472694.0,515.0
70.0,-2.75,477039.0,515.0
70.0,-2.75,477456.0,515.0
70.0,-2.75,472029.0,516.0
70.0,-2.75,470800.0,516.0
70.0,-2.75,476317.0,516.0
70.0,-2.75,478172.0,516.0
70.0,-2.75,475247.0,516.0
70.0,-2.75,470094.0,515.0
70.0,-2.75,474843.0,516.0
70.0,-2.75,481872.0,516.0
70.0,-2.75,483133.0,516.0
70.0,-2.75,479770.0,516.0
70.0,-2.75,482563.0,515.0
70.0,-2.75,477710.0,515.0
70.0,-2.75,472217.0,515.0
70.0,-2.75,472100.0,516.0
70.0,-2.75,473949.0,515.0
70.0,-2.75,470388.0,516.0
70.0,-2.75,474539.0,515.0
70.0,-2.75,484184.0,516.0
70.0,-2.75,483153.0,515.0
70.0,-2.75,481698.0,516.0
70.0,-2.75,477451.0,515.0
70.0,-2.75,478466.0,515.0
70.0,-2.75,478929.0,516.0
70.0,-2.75,479296.0,515.0
70.0,-2.75,477273.0,515.0
70.0,-2.75,491590.0,515.0
70.0,-2.75,481149.0,515.0
70.0,-2.75,480524.0,515.0
70.0,-2.75,480955.0,515.0
70.0,-2.75,482344.0,515.0
70.0,-2.75,490753.0,516.0
70.0,-2.75,484632.0,515.0
70.0,-2.75,485309.0,516.0
70.0,-2.75,488176.0,516.0
70.0,-2.75,488831.0,515.0
70.0,-2.75,491540.0,515.0
70.0,-2.75,492265.0,516.0
70.0,-2.75,491950.0,515.0
70.0,-2.75,491183.0,516.0
70.0,-2.75,496016.0,516.0
70.0,-2.75,494493.0,516.0
70.0,-2.75,489672.0,515.0
70.0,-2.75,490769.0,515.0
70.0,-2.75,490826.0,516.0
70.0,-2.75,489919.0,515.0
70.0,-2.75,488916.0,516.0
70.0,-2.75,487525.0,516.0
70.0,-2.75,488450.0,516.0
70.0,-2.75,495759.0,515.0
70.0,-2.75,498468.0,515.0
70.0,-2.75,492703.0,515.0
70.0,-2.75,490380.0,516.0
70.0,-2.75,495781.0,516.0
70.0,-2.75,497540.0,516.0
70.0,-2.75,498859.0,516.0
70.0,-2.75,497226.0,515.0
70.0,-2.75,498987.0,515.0
70.0,-2.75,500060.0,515.0
70.0,-2.75,503749.0,515.0
70.0,-2.75,506508.0,516.0
70.0,-2.75,505357.0,516.0
70.0,-2.75,509804.0,516.0
70.0,-2.75,506929.0,515.0
70.0,-2.75,501682.0,516.0
70.0,-2.75,498739.0,516.0
70.0,-2.75,502820.0,516.0
70.0,-2.75,502587.0,516.0
70.0,-2.75,502566.0,515.0
70.0,-2.75,502191.0,516.0
70.0,-2.75,503458.0,515.0
70.0,-2.75,504889.0,515.0
70.0,-2.75,509602.0,515.0
70.0,-2.75,511071.0,516.0
70.0,-2.75,514036.0,515.0
70.0,-2.75,510705.0,516.0
60.0,-14.81,224498.0,479.0
60.0,-14.81,224523.0,479.0
60.0,-14.81,225204.0,479.0
60.0,-14.81,217971.0,478.0
60.0,-14.81,216204.0,479.0
60.0,-14.81,213511.0,479.0
60.0,-14.81,218810.0,478.0
60.0,-14.81,216957.0,479.0
60.0,-14.81,220146.0,478.0
60.0,-14.81,215189.0,479.0
60.0,-14.81,213574.0,479.0
60.0,-14.81,219443.0,478.0
60.0,-14.81,220862.0,478.0
60.0,-14.81,217643.0,478.0
60.0,-14.81,216654.0,479.0
60.0,-14.81,220657.0,478.0
60.0,-14.81,220146.0,479.0
60.0,-14.81,223025.0,479.0
60.0,-14.81,221900.0,479.0
60.0,-14.81,224723.0,478.0
60.0,-14.81,225062.0,479.0
60.0,-14.81,219317.0,478.0
60.0,-14.81,218986.0,479.0
60.0,-14.81,216323.0,479.0
60.0,-14.81,216464.0,479.0
60.0,-14.81,215269.0,478.0
60.0,-14.81,215188.0,479.0
60.0,-14.81,218315.0,478.0
60.0,-14.81,222734.0,478.0
60.0,-14.81,221057.0,479.0
60.0,-14.81,221692.0,479.0
60.0,-14.81,226213.0,478.0
60.0,-14.81,227274.0,479.0
60.0,-14.81,221299.0,479.0
60.0,-14.81,221968.0,479.0
60.0,-14.81,224679.0,478.0
60.0,-14.81,223156.0,478.0
60.0,-14.81,230417.0,479.0
60.0,-14.81,233884.0,478.0
