Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
60.0,-15.13,8388607.0,478.0
60.0,-15.13,8388606.0,479.0
60.0,-15.13,8388606.0,478.0
60.0,-15.13,8388607.0,479.0
60.0,-15.13,8388606.0,478.0
60.0,-15.13,8388607.0,478.0
60.0,-15.13,8388606.0,479.0
60.0,-15.13,8388606.0,478.0
60.0,-15.13,8388607.0,479.0
60.0,-15.13,8388606.0,478.0
60.0,-15.13,8388607.0,478.0
60.0,-15.13,8388606.0,479.0
100.0,100.0,100.0,100.0
70.0,29.44,-8385385.0,553.0
70.0,4.19,-6841952.0,521.0
70.0,-1.56,7341693.0,521.0
70.0,-1.56,7587080.0,521.0
70.0,-1.56,7597977.0,521.0
70.0,-1.56,7603130.0,521.0
70.0,-1.56,7609351.0,521.0
70.0,-1.56,7611982.0,521.0
70.0,-1.56,7617669.0,521.0
70.0,-1.56,7618040.0,521.0
70.0,-1.56,7619211.0,521.0
70.0,-1.56,7619662.0,521.0
70.0,-1.56,7622625.0,521.0
70.0,-1.56,7624174.0,521.0
70.0,-1.56,7622933.0,521.0
70.0,-1.56,7623050.0,521.0
70.0,-1.56,7623221.0,521.0
70.0,-1.56,7624636.0,521.0
70.0,-1.56,7624741.0,521.0
70.0,-1.56,7624592.0,521.0
70.0,-1.56,7625083.0,521.0
70.0,-1.56,7625802.0,521.0
70.0,-1.56,7625415.0,521.0
70.0,-1.56,7626634.0,521.0
70.0,-1.56,7627591.0,521.0
70.0,-1.56,7628280.0,521.0
70.0,-1.56,7627781.0,521.0
70.0,-1.56,7627896.0,521.0
60.0,-1.69,7631221.0,484.0
60.0,-14.19,7591730.0,478.0
60.0,-15.13,7510715.0,478.0
60.0,-15.13,7467936.0,478.0
60.0,-15.13,7467721.0,478.0
60.0,-15.13,7468176.0,478.0
60.0,-15.13,7469093.0,478.0
60.0,-15.13,7468772.0,478.0
60.0,-15.13,7470927.0,478.0
60.0,-15.13,7474618.0,478.0
60.0,-15.13,7474603.0,478.0
60.0,-15.13,7472754.0,479.0
60.0,-15.13,7472129.0,478.0
60.0,-15.13,7471070.0,478.0
60.0,-15.13,7470363.0,478.0
60.0,-15.13,7471024.0,478.0
60.0,-15.13,7471353.0,478.0
60.0,-15.13,7471338.0,478.0
60.0,-15.13,7473951.0,478.0
60.0,-15.13,7474792.0,478.0
60.0,-15.13,7476205.0,478.0
60.0,-15.13,7476168.0,478.0
60.0,-15.13,7476113.0,478.0
60.0,-15.13,7476700.0,478.0
60.0,-15.13,7474951.0,478.0
60.0,-15.13,7475468.0,478.0
60.0,-15.13,7475301.0,478.0
60.0,-15.13,7476362.0,478.0
60.0,-15.13,7475445.0,478.0
60.0,-15.13,7478160.0,479.0
60.0,-15.13,7477803.0,478.0
60.0,-15.13,7480478.0,478.0
60.0,-15.13,7480687.0,478.0
60.0,-15.13,7480454.0,478.0
60.0,-15.13,7481483.0,478.0
60.0,-15.13,7482168.0,479.0
60.0,-15.13,7481373.0,478.0
60.0,-15.13,7482736.0,479.0
60.0,-15.13,7484047.0,478.0
60.0,-15.13,7479816.0,478.0
60.0,-15.13,7480631.0,479.0
60.0,-15.13,7479930.0,478.0
60.0,-15.13,7479947.0,478.0
60.0,-15.13,7480868.0,478.0
60.0,-15.13,7481127.0,478.0
60.0,-15.13,7481870.0,478.0
60.0,-15.13,7482031.0,478.0
60.0,-15.13,7483684.0,478.0
60.0,-15.13,7482675.0,479.0
60.0,-15.13,7482102.0,478.0
50.0,-15.19,7477479.0,442.0
50.0,-27.75,7453552.0,434.0
50.0,-29.19,7361451.0,434.0
50.0,-29.19,7286148.0,434.0
50.0,-29.12,7289531.0,433.0
50.0,-29.06,7293542.0,434.0
50.0,-29.06,7295167.0,434.0
50.0,-29.0,7301404.0,434.0
50.0,-29.0,7300229.0,434.0
50.0,-29.0,7298980.0,434.0
50.0,-29.0,7303357.0,434.0
50.0,-29.0,7304726.0,434.0
50.0,-29.0,7305439.0,434.0
50.0,-29.0,7306282.0,433.0
50.0,-29.0,7309309.0,434.0
50.0,-29.0,7309900.0,434.0
50.0,-29.0,7312141.0,433.0
50.0,-29.0,7312128.0,434.0
50.0,-29.0,7312561.0,434.0
50.0,-29.0,7313280.0,434.0
50.0,-29.0,7313647.0,434.0
50.0,-29.0,7313180.0,434.0
50.0,-29.0,7314021.0,434.0
50.0,-29.0,7314070.0,434.0
50.0,-29.0,7315223.0,434.0
50.0,-29.0,7313834.0,434.0
50.0,-29.0,7314099.0,434.0
50.0,-29.0,7315310.0,434.0
50.0,-29.0,7315689.0,434.0
50.0,-29.0,7314194.0,434.0
50.0,-29.0,7314437.0,434.0
50.0,-29.0,7315562.0,434.0
50.0,-29.0,7317101.0,434.0
50.0,-29.0,7319060.0,434.0
50.0,-29.0,7319129.0,434.0
50.0,-29.0,7319190.0,433.0
50.0,-29.0,7315359.0,434.0
50.0,-29.0,7314440.0,433.0
50.0,-29.0,7318499.0,433.0
50.0,-29.0,7321508.0,434.0
50.0,-29.0,7319585.0,433.0
50.0,-29.0,7319126.0,434.0
50.0,-29.0,7319967.0,433.0
50.0,-29.0,7319826.0,434.0
50.0,-29.0,7321657.0,434.0
50.0,-29.0,7322914.0,434.0
50.0,-29.0,7322759.0,434.0
50.0,-29.0,7322088.0,434.0
50.0,-29.0,7322111.0,434.0
50.0,-29.0,7323060.0,433.0
40.0,-29.69,7326185.0,392.0
40.0,-43.25,7298828.0,387.0
40.0,-43.5,7064935.0,387.0
40.0,-43.5,7049350.0,387.0
40.0,-43.5,7050509.0,387.0
40.0,-43.5,7051874.0,387.0
40.0,-43.5,7053273.0,387.0
40.0,-43.5,7052864.0,387.0
40.0,-43.5,7052627.0,387.0
40.0,-43.5,7053938.0,387.0
40.0,-43.5,7052659.0,386.0
40.0,-43.5,7052612.0,386.0
40.0,-43.5,7055191.0,387.0
40.0,-43.5,7055124.0,387.0
40.0,-43.5,7055383.0,386.0
40.0,-43.5,7057088.0,387.0
40.0,-43.5,7057197.0,387.0
40.0,-43.5,7057880.0,387.0
40.0,-43.5,7058837.0,386.0
40.0,-43.5,7061542.0,387.0
40.0,-43.5,7062167.0,387.0
40.0,-43.5,7062796.0,386.0
40.0,-43.5,7062073.0,386.0
40.0,-43.5,7062382.0,387.0
40.0,-43.5,7063857.0,386.0
40.0,-43.5,7064040.0,387.0
40.0,-43.5,7063671.0,387.0
40.0,-43.5,7062894.0,387.0
40.0,-43.5,7063941.0,387.0
40.0,-43.5,7065216.0,387.0
40.0,-43.5,7066981.0,386.0
40.0,-43.5,7068418.0,387.0
40.0,-43.5,7069015.0,387.0
40.0,-43.5,7069562.0,386.0
40.0,-43.5,7070875.0,387.0
40.0,-43.5,7071842.0,386.0
40.0,-43.5,7072647.0,386.0
40.0,-43.5,7071752.0,387.0
40.0,-43.5,7071311.0,386.0
40.0,-43.5,7070972.0,386.0
40.0,-43.5,7071829.0,387.0
40.0,-43.5,7070874.0,387.0
40.0,-43.5,7071485.0,387.0
40.0,-43.5,7072532.0,386.0
40.0,-43.5,7075499.0,387.0
40.0,-43.5,7076642.0,387.0
40.0,-43.5,7078019.0,386.0
40.0,-43.5,7076634.0,386.0
40.0,-43.5,7077305.0,387.0
40.0,-43.5,7076188.0,386.0
30.0,-43.56,7080989.0,346.0
30.0,-57.63,7071468.0,338.0
30.0,-58.5,6822059.0,337.0
30.0,-58.38,6781476.0,338.0
30.0,-58.31,6785303.0,338.0
30.0,-58.19,6785978.0,337.0
30.0,-58.13,6789003.0,337.0
30.0,-58.06,6790580.0,338.0
30.0,-58.0,6790639.0,337.0
30.0,-57.94,6791458.0,337.0
30.0,-57.94,6791029.0,337.0
30.0,-57.94,6793250.0,337.0
30.0,-57.94,6793133.0,337.0
30.0,-57.94,6794486.0,337.0
30.0,-57.94,6796361.0,338.0
30.0,-57.94,6796390.0,338.0
30.0,-57.94,6796131.0,337.0
30.0,-57.94,6795282.0,337.0
30.0,-57.94,6797631.0,338.0
30.0,-57.94,6797484.0,337.0
30.0,-57.94,6798051.0,338.0
30.0,-57.94,6798786.0,337.0
30.0,-57.94,6798317.0,337.0
30.0,-57.94,6800402.0,337.0
30.0,-57.94,6803587.0,337.0
30.0,-57.94,6803916.0,337.0
30.0,-57.94,6799925.0,338.0
30.0,-57.94,6798744.0,338.0
30.0,-57.94,6800183.0,338.0
30.0,-57.94,6800722.0,337.0
30.0,-57.94,6802423.0,338.0
30.0,-57.94,6802946.0,337.0
30.0,-57.94,6804499.0,337.0
30.0,-57.94,6804564.0,337.0
30.0,-57.94,6804213.0,337.0
30.0,-57.94,6803884.0,337.0
30.0,-57.94,6804745.0,337.0
30.0,-57.94,6804526.0,337.0
30.0,-57.94,6805263.0,338.0
30.0,-57.94,6807744.0,337.0
30.0,-57.94,6808551.0,337.0
30.0,-57.94,6809112.0,337.0
30.0,-57.94,6809855.0,338.0
30.0,-57.94,6808196.0,337.0
30.0,-57.94,6808511.0,337.0
30.0,-57.94,6810348.0,337.0
30.0,-57.94,6810339.0,337.0
30.0,-57.94,6810340.0,338.0
30.0,-57.94,6810863.0,337.0
30.0,-57.94,6811504.0,337.0
20.0,-58.06,6812775.0,298.0
20.0,-71.25,6804260.0,292.0
20.0,-71.69,6567883.0,291.0
20.0,-71.69,6500178.0,292.0
20.0,-71.69,6498447.0,291.0
20.0,-71.69,6498800.0,292.0
20.0,-71.69,6499551.0,292.0
20.0,-71.69,6497060.0,291.0
20.0,-71.69,6496649.0,292.0
20.0,-71.69,6498856.0,292.0
20.0,-71.69,6499873.0,292.0
20.0,-71.69,6502674.0,292.0
20.0,-71.69,6502313.0,292.0
20.0,-71.69,6501502.0,292.0
20.0,-71.69,6500661.0,292.0
20.0,-71.69,6500368.0,292.0
20.0,-71.69,6501139.0,291.0
20.0,-71.69,6500550.0,292.0
20.0,-71.69,6502517.0,292.0
20.0,-71.69,6503396.0,291.0
20.0,-71.69,6502831.0,292.0
20.0,-71.69,6502336.0,292.0
20.0,-71.69,6501535.0,292.0
20.0,-71.69,6501336.0,291.0
20.0,-71.69,6498527.0,291.0
20.0,-71.69,6497206.0,291.0
20.0,-71.69,6498455.0,292.0
20.0,-71.69,6499520.0,292.0
20.0,-71.69,6500889.0,292.0
20.0,-71.69,6501428.0,291.0
20.0,-71.69,6500241.0,291.0
