Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
40.0,-43.63,-1296548.0,381.0
40.0,-43.63,-1305847.0,381.0
40.0,-43.63,-1304506.0,382.0
40.0,-43.63,-1299935.0,381.0
40.0,-43.63,-1296060.0,381.0
40.0,-43.63,-1298181.0,382.0
40.0,-43.63,-1301298.0,382.0
40.0,-43.63,-1303005.0,381.0
40.0,-43.63,-1302116.0,382.0
40.0,-43.63,-1304547.0,381.0
40.0,-43.63,-1304520.0,382.0
40.0,-43.63,-1302097.0,382.0
40.0,-43.63,-1302762.0,382.0
40.0,-43.63,-1301401.0,382.0
40.0,-43.63,-1300004.0,382.0
40.0,-43.63,-1294621.0,382.0
40.0,-43.63,-1296248.0,382.0
40.0,-43.63,-1294437.0,381.0
40.0,-43.63,-1294876.0,383.0
40.0,-43.63,-1293515.0,382.0
40.0,-43.63,-1287104.0,381.0
40.0,-43.63,-1284599.0,381.0
40.0,-43.63,-1286290.0,382.0
40.0,-43.63,-1284261.0,382.0
40.0,-43.63,-1282566.0,382.0
40.0,-43.63,-1282901.0,382.0
40.0,-43.63,-1280478.0,382.0
40.0,-43.63,-1278949.0,382.0
40.0,-43.63,-1276266.0,382.0
40.0,-43.63,-1278223.0,381.0
40.0,-43.63,-1283486.0,382.0
40.0,-43.63,-1284279.0,382.0
40.0,-43.63,-1279634.0,382.0
40.0,-43.63,-1282919.0,382.0
40.0,-43.63,-1284286.0,382.0
40.0,-43.63,-1284149.0,382.0
40.0,-43.63,-1284976.0,381.0
40.0,-43.63,-1284105.0,381.0
40.0,-43.63,-1284936.0,381.0
40.0,-43.63,-1286649.0,382.0
50.0,-29.37,-752358.0,428.0
50.0,-29.44,-749097.0,428.0
50.0,-29.44,-751480.0,429.0
50.0,-29.5,-749579.0,428.0
50.0,-29.5,-756394.0,429.0
50.0,-29.5,-756547.0,428.0
50.0,-29.5,-760072.0,428.0
50.0,-29.5,-764555.0,429.0
50.0,-29.5,-766290.0,428.0
50.0,-29.5,-768659.0,428.0
50.0,-29.5,-768774.0,428.0
50.0,-29.5,-768541.0,428.0
50.0,-29.5,-766528.0,428.0
50.0,-29.5,-771105.0,428.0
50.0,-29.5,-769700.0,428.0
50.0,-29.5,-769393.0,428.0
50.0,-29.5,-768350.0,428.0
50.0,-29.5,-765367.0,428.0
50.0,-29.5,-764588.0,429.0
50.0,-29.5,-761913.0,428.0
50.0,-29.5,-760508.0,429.0
50.0,-29.5,-760531.0,428.0
50.0,-29.5,-762930.0,428.0
50.0,-29.5,-772981.0,428.0
50.0,-29.5,-774002.0,428.0
50.0,-29.5,-766889.0,428.0
50.0,-29.5,-768702.0,428.0
50.0,-29.5,-774351.0,428.0
50.0,-29.5,-775412.0,428.0
50.0,-29.5,-775621.0,428.0
50.0,-29.5,-773024.0,428.0
50.0,-29.5,-771171.0,428.0
50.0,-29.5,-769948.0,428.0
50.0,-29.5,-769329.0,428.0
50.0,-29.5,-768496.0,428.0
50.0,-29.5,-769119.0,428.0
50.0,-29.5,-769698.0,428.0
50.0,-29.5,-765041.0,428.0
50.0,-29.5,-761094.0,428.0
50.0,-29.5,-762863.0,429.0
50.0,-29.5,-763118.0,428.0
50.0,-29.5,-760745.0,428.0
50.0,-29.5,-757308.0,429.0
50.0,-29.5,-757517.0,428.0
50.0,-29.5,-755804.0,428.0
50.0,-29.5,-757913.0,429.0
50.0,-29.5,-758142.0,429.0
50.0,-29.5,-760151.0,428.0
50.0,-29.5,-755622.0,428.0
50.0,-29.5,-756427.0,428.0
60.0,-15.13,-276276.0,474.0
60.0,-15.19,-273477.0,473.0
60.0,-15.25,-274756.0,473.0
60.0,-15.31,-273621.0,473.0
60.0,-15.38,-274160.0,473.0
60.0,-15.38,-275069.0,474.0
60.0,-15.38,-275662.0,473.0
60.0,-15.38,-277303.0,474.0
60.0,-15.38,-278678.0,474.0
60.0,-15.38,-270233.0,473.0
60.0,-15.38,-264920.0,473.0
60.0,-15.38,-262915.0,473.0
60.0,-15.38,-266058.0,474.0
60.0,-15.38,-268549.0,475.0
60.0,-15.38,-267326.0,473.0
60.0,-15.38,-263321.0,474.0
60.0,-15.38,-261834.0,474.0
60.0,-15.38,-263367.0,474.0
60.0,-15.38,-268536.0,473.0
60.0,-15.38,-266457.0,473.0
60.0,-15.38,-263376.0,474.0
60.0,-15.38,-263719.0,473.0
60.0,-15.38,-265068.0,473.0
60.0,-15.38,-268327.0,474.0
60.0,-15.38,-272234.0,473.0
60.0,-15.38,-268877.0,474.0
60.0,-15.38,-266818.0,473.0
60.0,-15.38,-266181.0,474.0
60.0,-15.38,-267688.0,474.0
60.0,-15.38,-269709.0,473.0
60.0,-15.38,-263564.0,474.0
60.0,-15.38,-260991.0,474.0
60.0,-15.38,-263666.0,473.0
60.0,-15.38,-267999.0,474.0
60.0,-15.38,-267518.0,473.0
60.0,-15.38,-266329.0,474.0
60.0,-15.38,-269930.0,473.0
60.0,-15.38,-276605.0,473.0
60.0,-15.38,-275168.0,474.0
60.0,-15.38,-271999.0,474.0
60.0,-15.38,-274772.0,474.0
60.0,-15.19,-275495.0,474.0
60.0,-15.19,-272134.0,475.0
60.0,-15.19,-275655.0,475.0
60.0,-15.19,-276602.0,474.0
60.0,-15.19,-266471.0,474.0
60.0,-15.19,-266590.0,474.0
60.0,-15.19,-266219.0,474.0
60.0,-15.19,-258714.0,475.0
60.0,-15.19,-259447.0,474.0
70.0,-2.13,90872.0,515.0
70.0,-2.19,89241.0,516.0
70.0,-2.25,84334.0,516.0
70.0,-2.25,87643.0,516.0
70.0,-2.25,88688.0,516.0
70.0,-2.25,89455.0,515.0
70.0,-2.25,89302.0,516.0
70.0,-2.25,90349.0,515.0
70.0,-2.25,88384.0,515.0
70.0,-2.25,91741.0,516.0
70.0,-2.25,94130.0,515.0
70.0,-2.25,94717.0,515.0
70.0,-2.25,97386.0,516.0
70.0,-2.06,99375.0,517.0
70.0,-2.06,103008.0,516.0
70.0,-2.06,102477.0,516.0
70.0,-2.06,102344.0,516.0
70.0,-2.06,107113.0,516.0
70.0,-2.06,109170.0,517.0
70.0,-2.06,109637.0,516.0
70.0,-2.06,112068.0,516.0
70.0,-2.06,111065.0,517.0
70.0,-2.06,105620.0,515.0
70.0,-2.06,103901.0,517.0
70.0,-2.06,106310.0,516.0
70.0,-2.06,103483.0,516.0
70.0,-2.06,102844.0,517.0
70.0,-2.06,103039.0,517.0
70.0,-2.06,107014.0,516.0
70.0,-2.06,109831.0,516.0
70.0,-2.06,104070.0,516.0
70.0,-2.06,103283.0,516.0
70.0,-2.06,105840.0,516.0
70.0,-2.06,107917.0,515.0
70.0,-2.06,104246.0,516.0
70.0,-2.06,105279.0,516.0
70.0,-2.06,101932.0,516.0
70.0,-2.06,100583.0,516.0
70.0,-2.06,100358.0,517.0
70.0,-2.06,99481.0,516.0
70.0,-2.06,95820.0,516.0
70.0,-2.06,101087.0,517.0
70.0,-2.06,102928.0,516.0
70.0,-2.06,104295.0,516.0
70.0,-2.06,101952.0,516.0
70.0,-2.06,103125.0,516.0
70.0,-2.06,105038.0,515.0
70.0,-2.06,105389.0,516.0
70.0,-2.06,104732.0,516.0
70.0,-2.06,103683.0,516.0
70.0,-2.06,103060.0,516.0
70.0,-2.06,101815.0,516.0
70.0,-2.06,101160.0,516.0
70.0,-2.06,102969.0,516.0
70.0,-2.06,103962.0,517.0
70.0,-2.06,105137.0,516.0
70.0,-2.06,106840.0,516.0
70.0,-2.06,105855.0,516.0
70.0,-2.06,100574.0,516.0
70.0,-2.06,96583.0,517.0
70.0,-2.06,94524.0,516.0
70.0,-2.06,96485.0,516.0
70.0,-2.06,100788.0,516.0
70.0,-2.06,100243.0,516.0
70.0,-2.06,105214.0,516.0
70.0,-2.06,106621.0,516.0
70.0,-2.06,104276.0,516.0
70.0,-2.06,104309.0,516.0
70.0,-2.06,99750.0,516.0
70.0,-2.06,98409.0,516.0
70.0,-2.06,92146.0,516.0
70.0,-2.06,91011.0,516.0
70.0,-2.06,93738.0,516.0
70.0,-2.06,93975.0,516.0
70.0,-2.06,95464.0,516.0
70.0,-2.06,100009.0,516.0
70.0,-2.06,96446.0,516.0
70.0,-2.06,97423.0,516.0
70.0,-2.06,96572.0,517.0
70.0,-2.06,94589.0,515.0
70.0,-2.06,95820.0,516.0
70.0,-2.06,93323.0,516.0
70.0,-2.06,93812.0,516.0
70.0,-2.06,98549.0,516.0
70.0,-2.06,96546.0,516.0
70.0,-2.06,93283.0,516.0
70.0,-2.06,93516.0,516.0
70.0,-2.06,96753.0,516.0
70.0,-2.06,97864.0,516.0
70.0,-2.06,101925.0,516.0
70.0,-2.06,102602.0,516.0
70.0,-2.06,100721.0,517.0
70.0,-2.06,98994.0,517.0
70.0,-2.06,97557.0,516.0
70.0,-2.06,96836.0,517.0
70.0,-2.06,97283.0,516.0
70.0,-2.06,99226.0,516.0
70.0,-2.06,101035.0,516.0
70.0,-2.06,102980.0,516.0
70.0,-2.06,99281.0,517.0
60.0,-14.69,-213356.0,478.0
60.0,-14.69,-216309.0,478.0
60.0,-14.69,-217480.0,478.0
60.0,-14.69,-220857.0,478.0
60.0,-14.69,-221418.0,478.0
60.0,-14.69,-221985.0,478.0
60.0,-14.69,-223452.0,478.0
60.0,-14.69,-222911.0,478.0
60.0,-14.69,-223022.0,478.0
60.0,-14.69,-223067.0,478.0
60.0,-14.69,-225500.0,478.0
60.0,-14.69,-223345.0,478.0
60.0,-14.69,-221122.0,478.0
60.0,-14.69,-216857.0,478.0
60.0,-14.69,-218576.0,478.0
60.0,-14.69,-219725.0,478.0
60.0,-14.69,-221544.0,478.0
60.0,-14.69,-223627.0,478.0
60.0,-14.69,-224158.0,477.0
60.0,-14.69,-225001.0,478.0
60.0,-14.69,-222808.0,478.0
60.0,-14.69,-220777.0,478.0
60.0,-14.69,-220022.0,478.0
60.0,-14.69,-218505.0,477.0
60.0,-14.69,-218512.0,478.0
60.0,-14.69,-217681.0,478.0
60.0,-14.69,-221170.0,478.0
60.0,-14.69,-219283.0,478.0
