Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
40.0,-43.56,31.0,386.0
40.0,-43.56,31.0,386.0
40.0,-43.56,31.0,386.0
40.0,-43.56,31.0,386.0
40.0,-43.56,31.0,386.0
40.0,-43.56,31.0,386.0
40.0,-43.56,31.0,386.0
40.0,-43.56,31.0,386.0
40.0,-43.56,31.0,386.0
40.0,-43.56,31.0,386.0
40.0,-43.56,31.0,387.0
40.0,-43.56,31.0,386.0
30.0,-43.56,33.0,361.0
30.0,-54.38,34.0,340.0
30.0,-58.0,35.0,338.0
30.0,-58.38,35.0,338.0
30.0,-58.31,35.0,338.0
30.0,-58.25,35.0,338.0
30.0,-58.25,35.0,338.0
30.0,-58.19,35.0,338.0
30.0,-58.13,35.0,338.0
30.0,-58.13,35.0,338.0
30.0,-57.94,35.0,337.0
30.0,-57.88,35.0,338.0
30.0,-57.88,35.0,339.0
30.0,-57.81,35.0,338.0
30.0,-57.81,35.0,338.0
30.0,-57.81,35.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,339.0
30.0,-57.81,34.0,339.0
30.0,-57.81,34.0,338.0
30.0,-57.81,35.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,339.0
30.0,-57.81,34.0,338.0
30.0,-57.81,35.0,338.0
30.0,-57.81,35.0,338.0
30.0,-57.81,34.0,339.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,339.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,339.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,338.0
30.0,-57.81,34.0,337.0
30.0,-57.81,34.0,339.0
30.0,-57.81,34.0,338.0
20.0,-57.88,36.0,313.0
20.0,-67.75,38.0,292.0
20.0,-71.87,38.0,291.0
20.0,-72.06,38.0,291.0
20.0,-72.0,38.0,291.0
20.0,-71.94,38.0,290.0
20.0,-71.94,38.0,291.0
20.0,-71.87,38.0,290.0
20.0,-71.87,38.0,292.0
20.0,-71.81,38.0,291.0
20.0,-71.81,38.0,291.0
20.0,-71.81,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,290.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,290.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,290.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,290.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
20.0,-71.75,38.0,291.0
