Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
70.0,28.62,21.0,579.0
70.0,11.44,21.0,531.0
70.0,-0.5,22.0,522.0
70.0,-1.88,22.0,522.0
70.0,-1.94,22.0,522.0
70.0,-1.88,22.0,522.0
70.0,-1.88,22.0,521.0
70.0,-1.88,22.0,522.0
70.0,-1.88,22.0,522.0
70.0,-1.81,22.0,522.0
70.0,-1.81,22.0,522.0
70.0,-1.81,21.0,522.0
70.0,-1.81,22.0,522.0
70.0,-1.81,22.0,522.0
70.0,-1.81,21.0,522.0
70.0,-1.81,21.0,522.0
70.0,-1.81,21.0,521.0
70.0,-1.81,21.0,522.0
70.0,-1.81,21.0,522.0
70.0,-1.81,21.0,522.0
70.0,-1.81,21.0,522.0
70.0,-1.81,21.0,522.0
70.0,-1.81,21.0,522.0
70.0,-1.81,21.0,521.0
70.0,-1.81,21.0,522.0
70.0,-1.81,21.0,522.0
70.0,-1.81,21.0,522.0
70.0,-1.81,21.0,524.0
70.0,-0.81,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,523.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
60.0,-1.88,23.0,497.0
60.0,-12.63,24.0,479.0
60.0,-15.63,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,477.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,479.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,477.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,479.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
60.0,-15.69,24.0,478.0
50.0,-15.69,26.0,455.0
50.0,-25.25,28.0,435.0
50.0,-29.62,28.0,434.0
50.0,-29.62,28.0,433.0
50.0,-29.56,28.0,434.0
50.0,-29.5,28.0,434.0
50.0,-29.44,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.31,28.0,434.0
50.0,-29.31,28.0,434.0
50.0,-29.25,28.0,434.0
50.0,-29.25,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.12,28.0,434.0
50.0,-29.06,28.0,434.0
50.0,-29.06,28.0,434.0
50.0,-29.06,28.0,433.0
50.0,-29.06,28.0,434.0
50.0,-29.0,28.0,434.0
50.0,-29.0,28.0,434.0
50.0,-29.0,28.0,434.0
50.0,-29.0,28.0,434.0
50.0,-29.0,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,434.0
50.0,-28.94,28.0,433.0
40.0,-29.06,29.0,406.0
40.0,-39.31,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,385.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,387.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,387.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,385.0
40.0,-43.13,32.0,386.0
40.0,-43.13,32.0,386.0
30.0,-43.13,33.0,360.0
30.0,-53.81,36.0,339.0
30.0,-57.94,36.0,338.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,338.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,338.0
30.0,-58.0,36.0,338.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,338.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,338.0
30.0,-58.0,36.0,336.0
30.0,-58.0,36.0,336.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
30.0,-58.0,36.0,337.0
20.0,-58.0,38.0,313.0
20.0,-67.44,41.0,294.0
20.0,-71.5,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,289.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,289.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,289.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,289.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,289.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,289.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,289.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,290.0
20.0,-72.31,41.0,289.0
10.0,-72.37,44.0,265.0
10.0,-81.37,47.0,247.0
10.0,-84.81,47.0,246.0
10.0,-84.94,47.0,246.0
10.0,-84.87,47.0,246.0
10.0,-84.87,47.0,246.0
10.0,-84.81,47.0,246.0
10.0,-84.75,47.0,246.0
10.0,-84.75,47.0,245.0
10.0,-84.69,47.0,246.0
10.0,-84.69,47.0,245.0
10.0,-84.62,47.0,245.0
10.0,-84.62,47.0,246.0
10.0,-84.62,47.0,246.0
10.0,-84.56,47.0,246.0
10.0,-84.56,47.0,246.0
10.0,-84.56,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,246.0
10.0,-84.5,47.0,245.0
10.0,-84.5,47.0,246.0
20.0,-84.5,44.0,268.0
20.0,-76.19,42.0,288.0
20.0,-72.31,41.0,288.0
20.0,-72.06,41.0,289.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,289.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,289.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,289.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,289.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,289.0
20.0,-72.06,41.0,289.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,289.0
20.0,-72.06,41.0,289.0
20.0,-72.06,41.0,289.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,288.0
20.0,-72.06,41.0,289.0
20.0,-72.06,41.0,289.0
