Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
70.0,27.62,26.0,578.0
70.0,12.38,21.0,531.0
70.0,-0.75,22.0,521.0
70.0,-2.38,22.0,522.0
70.0,-2.38,22.0,522.0
70.0,-2.38,22.0,522.0
70.0,-2.31,22.0,522.0
70.0,-2.31,22.0,522.0
70.0,-2.25,22.0,522.0
70.0,-2.25,22.0,522.0
70.0,-2.25,22.0,522.0
70.0,-2.19,22.0,521.0
70.0,-2.19,22.0,522.0
70.0,-2.19,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,520.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,521.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,522.0
70.0,-2.13,22.0,521.0
70.0,-2.13,22.0,522.0
60.0,-2.44,23.0,497.0
60.0,-12.81,24.0,479.0
60.0,-15.88,25.0,479.0
60.0,-15.81,25.0,478.0
60.0,-15.81,25.0,478.0
60.0,-15.75,25.0,478.0
60.0,-15.69,24.0,479.0
60.0,-15.69,25.0,478.0
60.0,-15.63,24.0,479.0
60.0,-15.63,24.0,478.0
60.0,-15.56,24.0,479.0
60.0,-15.56,24.0,478.0
60.0,-15.56,24.0,479.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,479.0
60.0,-15.5,24.0,478.0
50.0,-15.56,26.0,456.0
50.0,-25.0,28.0,436.0
50.0,-29.75,28.0,433.0
50.0,-29.75,28.0,434.0
50.0,-29.69,28.0,433.0
50.0,-29.62,28.0,434.0
50.0,-29.62,28.0,434.0
50.0,-29.56,28.0,433.0
50.0,-29.5,28.0,434.0
50.0,-29.5,28.0,433.0
50.0,-29.44,28.0,433.0
50.0,-29.44,28.0,433.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,434.0
50.0,-29.37,28.0,433.0
40.0,-29.37,29.0,412.0
40.0,-38.75,32.0,386.0
40.0,-44.13,32.0,386.0
40.0,-44.13,32.0,386.0
40.0,-44.06,32.0,386.0
40.0,-44.0,32.0,386.0
40.0,-43.94,32.0,386.0
40.0,-43.88,32.0,386.0
40.0,-43.88,32.0,386.0
40.0,-43.81,32.0,386.0
40.0,-43.75,32.0,386.0
40.0,-43.75,32.0,387.0
40.0,-43.75,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,387.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,385.0
40.0,-43.69,32.0,385.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
40.0,-43.69,32.0,386.0
30.0,-43.88,34.0,358.0
30.0,-55.06,36.0,340.0
30.0,-57.94,37.0,338.0
30.0,-58.25,37.0,338.0
30.0,-58.25,37.0,338.0
30.0,-58.19,37.0,338.0
30.0,-58.13,37.0,338.0
30.0,-58.06,37.0,338.0
30.0,-58.06,37.0,338.0
30.0,-58.0,37.0,338.0
30.0,-58.0,37.0,338.0
