Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,289.0
20.0,-71.94,42.0,289.0
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,289.0
20.0,-71.94,41.0,289.0
20.0,-71.94,41.0,288.0
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,289.0
20.0,-71.94,41.0,289.0
20.0,-71.94,41.0,289.0
20.0,-71.94,42.0,288.0
20.0,-71.94,41.0,289.0
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,289.0
20.0,-71.94,42.0,289.0
20.0,-71.94,41.0,289.0
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,289.0
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,289.0
20.0,-71.94,42.0,289.0
20.0,-71.94,42.0,289.0
20.0,-71.94,42.0,289.0
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,288.0
20.0,-71.94,41.0,289.0
20.0,-71.94,41.0,288.0
20.0,-71.94,41.0,288.0
20.0,-71.94,41.0,288.0
20.0,-71.94,41.0,289.0
20.0,-71.94,41.0,289.0
20.0,-71.94,42.0,288.0
20.0,-71.94,41.0,288.0
20.0,-71.94,41.0,289.0
20.0,-71.94,42.0,288.0
20.0,-71.94,42.0,288.0
20.0,-71.94,41.0,289.0
20.0,-71.94,42.0,289.0
20.0,-71.94,41.0,288.0
20.0,-71.94,41.0,289.0
20.0,-71.94,41.0,289.0
30.0,-71.81,39.0,312.0
30.0,-63.0,37.0,331.0
30.0,-58.94,36.0,334.0
30.0,-58.38,36.0,336.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,334.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,336.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,334.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,336.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,336.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
30.0,-58.38,36.0,335.0
40.0,-58.38,35.0,357.0
40.0,-49.94,32.0,378.0
40.0,-45.25,32.0,382.0
40.0,-44.81,32.0,382.0
40.0,-44.75,32.0,382.0
40.0,-44.75,32.0,382.0
40.0,-44.69,32.0,382.0
40.0,-44.69,32.0,382.0
40.0,-44.63,32.0,382.0
40.0,-44.63,32.0,382.0
40.0,-44.63,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,383.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,383.0
40.0,-44.56,32.0,383.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,383.0
40.0,-44.56,32.0,383.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,383.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,383.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,382.0
40.0,-44.56,32.0,383.0
40.0,-44.56,32.0,382.0
50.0,-44.19,30.0,408.0
50.0,-35.44,28.0,425.0
50.0,-31.5,28.0,428.0
50.0,-31.25,28.0,427.0
50.0,-31.19,28.0,428.0
50.0,-31.12,28.0,428.0
50.0,-31.06,28.0,428.0
50.0,-31.06,28.0,428.0
50.0,-31.0,28.0,428.0
50.0,-31.0,28.0,428.0
50.0,-30.94,28.0,428.0
50.0,-30.94,28.0,428.0
50.0,-30.94,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,427.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,429.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
50.0,-30.87,28.0,428.0
60.0,-30.81,26.0,452.0
60.0,-22.37,25.0,469.0
60.0,-18.19,24.0,473.0
60.0,-17.56,24.0,474.0
60.0,-17.5,24.0,474.0
60.0,-17.44,24.0,473.0
60.0,-17.31,24.0,473.0
60.0,-17.25,24.0,473.0
60.0,-17.19,24.0,473.0
60.0,-17.19,24.0,473.0
60.0,-17.12,24.0,474.0
60.0,-17.06,24.0,473.0
60.0,-17.0,24.0,474.0
60.0,-17.0,24.0,473.0
60.0,-16.94,24.0,473.0
60.0,-16.94,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,474.0
60.0,-16.87,24.0,474.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,474.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,474.0
60.0,-16.87,24.0,474.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,474.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,474.0
60.0,-16.87,24.0,474.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,474.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,473.0
60.0,-16.87,24.0,474.0
60.0,-16.87,24.0,474.0
60.0,-16.87,24.0,473.0
70.0,-16.75,23.0,495.0
70.0,-8.0,22.0,511.0
70.0,-3.94,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,517.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,517.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,517.0
70.0,-3.13,22.0,517.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,21.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,21.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,21.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,21.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,517.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,21.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,22.0,516.0
70.0,-3.13,21.0,522.0
70.0,-1.0,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
70.0,-1.63,21.0,522.0
60.0,-1.63,22.0,499.0
60.0,-10.69,24.0,480.0
60.0,-15.5,24.0,478.0
60.0,-15.56,24.0,478.0
60.0,-15.56,24.0,478.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,478.0
60.0,-15.5,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,477.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
60.0,-15.44,24.0,478.0
50.0,-15.75,26.0,452.0
50.0,-25.62,28.0,435.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,433.0
50.0,-29.37,28.0,433.0
50.0,-29.31,28.0,434.0
50.0,-29.31,28.0,433.0
50.0,-29.31,28.0,433.0
50.0,-29.25,28.0,433.0
50.0,-29.25,28.0,433.0
50.0,-29.25,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,433.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
50.0,-29.19,28.0,434.0
40.0,-29.31,29.0,408.0
40.0,-39.38,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,386.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,387.0
40.0,-42.56,32.0,386.0
