Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
40.0,-43.81,38.0,385.0
40.0,-43.81,38.0,386.0
40.0,-43.81,38.0,386.0
40.0,-43.81,38.0,386.0
40.0,-43.81,38.0,385.0
40.0,-43.81,38.0,386.0
40.0,-43.81,38.0,386.0
40.0,-43.81,38.0,385.0
40.0,-43.81,38.0,386.0
40.0,-43.81,37.0,389.0
40.0,-43.0,37.0,388.0
30.0,-43.06,40.0,363.0
30.0,-52.88,43.0,340.0
30.0,-57.69,44.0,338.0
30.0,-58.31,44.0,338.0
30.0,-58.31,44.0,338.0
30.0,-58.25,44.0,338.0
30.0,-58.19,44.0,338.0
30.0,-58.19,44.0,338.0
30.0,-58.13,44.0,338.0
30.0,-58.06,44.0,338.0
30.0,-58.06,44.0,338.0
30.0,-58.0,44.0,338.0
30.0,-58.0,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,337.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
30.0,-57.94,44.0,338.0
20.0,-58.0,47.0,311.0
20.0,-67.81,51.0,292.0
20.0,-71.94,52.0,292.0
20.0,-71.69,52.0,292.0
20.0,-71.69,52.0,293.0
20.0,-71.62,52.0,292.0
20.0,-71.56,52.0,293.0
20.0,-71.5,52.0,292.0
20.0,-71.5,52.0,293.0
20.0,-71.44,52.0,292.0
20.0,-71.44,52.0,293.0
20.0,-71.37,52.0,292.0
20.0,-71.37,52.0,293.0
20.0,-71.31,52.0,292.0
20.0,-71.31,52.0,292.0
20.0,-71.31,52.0,293.0
20.0,-71.31,52.0,293.0
20.0,-71.31,52.0,293.0
20.0,-71.31,52.0,293.0
20.0,-71.31,52.0,292.0
20.0,-71.31,52.0,292.0
20.0,-71.31,52.0,293.0
20.0,-71.31,52.0,293.0
20.0,-71.31,52.0,292.0
20.0,-71.31,52.0,293.0
20.0,-71.31,52.0,293.0
20.0,-71.31,53.0,293.0
20.0,-71.31,52.0,293.0
20.0,-71.31,52.0,292.0
20.0,-71.31,52.0,293.0
20.0,-71.31,52.0,292.0
20.0,-71.31,52.0,292.0
20.0,-71.31,53.0,293.0
20.0,-71.31,53.0,292.0
20.0,-71.31,53.0,293.0
20.0,-71.31,53.0,292.0
20.0,-71.31,52.0,293.0
20.0,-71.31,53.0,293.0
20.0,-71.31,52.0,293.0
20.0,-71.31,53.0,293.0
20.0,-71.31,53.0,292.0
20.0,-71.31,52.0,293.0
20.0,-71.31,52.0,292.0
20.0,-71.31,53.0,292.0
20.0,-71.31,52.0,292.0
20.0,-71.31,53.0,292.0
20.0,-71.31,53.0,293.0
20.0,-71.31,53.0,292.0
20.0,-71.31,53.0,293.0
20.0,-71.31,53.0,293.0
10.0,-71.31,56.0,270.0
10.0,-80.0,66.0,248.0
10.0,-84.06,68.0,246.0
10.0,-84.19,69.0,246.0
10.0,-84.19,69.0,246.0
10.0,-84.19,69.0,246.0
10.0,-84.19,69.0,246.0
10.0,-84.19,70.0,246.0
10.0,-84.19,70.0,246.0
10.0,-84.19,70.0,246.0
10.0,-84.19,70.0,246.0
10.0,-84.19,70.0,245.0
10.0,-84.19,70.0,246.0
10.0,-84.19,70.0,246.0
10.0,-84.19,70.0,246.0
10.0,-84.19,70.0,245.0
10.0,-84.19,70.0,246.0
10.0,-84.19,70.0,246.0
10.0,-84.19,70.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,247.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,245.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,245.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,71.0,246.0
10.0,-84.12,72.0,246.0
10.0,-84.12,72.0,246.0
10.0,-84.12,72.0,246.0
10.0,-84.12,72.0,246.0
20.0,-83.94,65.0,272.0
20.0,-74.37,56.0,289.0
20.0,-71.81,56.0,288.0
20.0,-72.0,56.0,288.0
20.0,-72.0,56.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,287.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,287.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,287.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,287.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,287.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,287.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-72.0,55.0,288.0
20.0,-71.94,55.0,288.0
20.0,-71.94,55.0,288.0
20.0,-71.94,55.0,288.0
20.0,-71.94,55.0,288.0
20.0,-71.94,55.0,288.0
20.0,-71.94,55.0,288.0
30.0,-71.87,51.0,312.0
30.0,-62.06,46.0,331.0
30.0,-58.19,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,336.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,336.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,336.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,336.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
30.0,-57.81,45.0,335.0
